customer_id,age,gender,income,loan_type,loan_amount,interest_rate,loan_term,loan_interest_rate,credit_score,employment_status,marital_status,remediation_strategy,missed_payments,missed_payments_duration,successful,timestamp
643302,27,Female,156676,Personal,422445,0.1,56,10.0,553,Employed,Divorced,Forbearance,11,8,False,2021-01-16
960286,44,Male,57360,Business,153014,0.1,32,10.0,768,Employed,Married,Loan Restructuring,12,12,False,2020-10-03
195788,38,Female,173305,Personal,232057,0.2,46,20.0,321,Self-employed,Married,Deferment,0,0,False,2022-10-11
51402,41,Female,64111,Auto,117999,0.08,27,8.0,372,Unemployed,Divorced,Debt Consolidation,6,3,False,2023-01-17
986726,30,Male,168836,Student,29272,0.11,50,11.0,722,Employed,Divorced,Forbearance,2,10,False,2019-04-27
839996,42,Female,149646,Personal,271485,0.2,43,20.0,679,Employed,Married,Deferment,11,3,False,2020-03-16
583570,19,Female,48380,Student,420699,0.1,16,10.0,472,Employed,Divorced,Loan Restructuring,0,0,False,2021-02-24
597256,34,Male,67300,Student,399890,0.15,59,15.0,518,Unemployed,Single,Deferment,12,2,True,2021-09-08
575327,30,Female,96908,Home,351502,0.13,43,13.0,662,Employed,Single,Deferment,0,0,False,2021-09-17
4902,61,Male,112346,Auto,209894,0.07,22,7.000000000000001,466,Employed,Divorced,Loan Restructuring,1,4,False,2021-11-03
726580,45,Female,153833,Student,86698,0.13,50,13.0,473,Self-employed,Single,Payment Reminder,3,3,False,2023-03-18
510702,44,Female,94050,Personal,188874,0.14,35,14.000000000000002,839,Employed,Single,Refinancing,1,10,False,2022-12-19
39152,44,Female,81739,Home,37459,0.16,22,16.0,823,Employed,Single,Deferment,3,12,False,2020-12-11
668770,27,Male,40120,Student,424504,0.14,15,14.000000000000002,428,Unemployed,Divorced,Debt Consolidation,0,0,True,2020-01-16
565629,34,Male,149445,Personal,452441,0.14,14,14.000000000000002,638,Self-employed,Divorced,Payment Reminder,6,11,False,2021-12-01
618027,40,Male,77316,Student,149542,0.11,33,11.0,716,Self-employed,Divorced,Refinancing,9,6,False,2024-01-02
566132,53,Male,134290,Student,347589,0.14,41,14.000000000000002,514,Unemployed,Single,Payment Reminder,4,7,False,2024-02-08
64024,25,Male,116731,Student,460859,0.1,17,10.0,439,Employed,Single,Forbearance,4,6,False,2023-09-29
693356,54,Male,127040,Student,180093,0.18,37,18.0,768,Employed,Divorced,Forbearance,10,6,False,2019-12-31
742125,47,Male,127391,Personal,263599,0.2,46,20.0,828,Unemployed,Single,Forbearance,10,9,False,2021-12-18
100722,22,Female,54979,Auto,313135,0.05,15,5.0,624,Unemployed,Divorced,Loan Restructuring,11,5,False,2021-10-15
106767,58,Female,55156,Business,489952,0.17,36,17.0,425,Employed,Divorced,Loan Restructuring,2,2,True,2022-02-03
758056,26,Female,152405,Student,96578,0.16,39,16.0,453,Unemployed,Married,Payment Reminder,2,4,True,2019-09-20
544078,45,Male,40058,Auto,479475,0.06,29,6.0,693,Employed,Divorced,Refinancing,7,7,False,2020-03-21
750391,62,Male,145404,Student,90319,0.09,21,9.0,574,Self-employed,Single,Forbearance,2,5,False,2020-07-20
266095,58,Male,89183,Auto,164499,0.15,24,15.0,374,Unemployed,Divorced,Debt Consolidation,3,5,True,2019-02-28
999421,31,Male,134639,Business,169626,0.17,51,17.0,637,Unemployed,Divorced,Refinancing,2,12,False,2023-09-06
646016,26,Female,88743,Student,55524,0.07,35,7.000000000000001,640,Self-employed,Married,Forbearance,10,10,False,2021-05-12
261215,43,Female,164013,Personal,230928,0.08,20,8.0,517,Unemployed,Married,Debt Consolidation,3,2,False,2024-02-26
609121,40,Male,124494,Auto,367627,0.19,28,19.0,528,Unemployed,Single,Payment Reminder,8,5,False,2021-04-21
779559,35,Female,176303,Home,56202,0.13,58,13.0,499,Employed,Single,Forbearance,3,7,True,2022-10-28
882066,59,Female,93424,Business,475820,0.11,49,11.0,600,Employed,Divorced,Forbearance,8,4,False,2023-03-15
568314,24,Female,194862,Business,29906,0.15,34,15.0,749,Self-employed,Single,Payment Reminder,9,6,True,2023-07-20
409359,41,Male,103120,Personal,366885,0.2,32,20.0,574,Self-employed,Divorced,Refinancing,8,8,False,2018-03-28
497305,37,Female,72415,Business,386228,0.16,48,16.0,428,Unemployed,Married,Forbearance,9,3,True,2020-02-09
251714,64,Male,168995,Student,255743,0.15,40,15.0,499,Self-employed,Married,Forbearance,7,5,True,2018-03-03
323908,22,Female,30825,Student,427048,0.12,60,12.0,711,Employed,Single,Loan Restructuring,4,5,True,2021-07-26
81692,65,Male,141284,Personal,112148,0.15,60,15.0,360,Unemployed,Divorced,Payment Reminder,10,5,False,2018-08-29
476479,33,Female,37278,Business,43424,0.14,19,14.000000000000002,701,Unemployed,Divorced,Loan Restructuring,0,0,False,2018-04-09
687714,53,Male,57232,Auto,423327,0.07,53,7.000000000000001,586,Unemployed,Single,Debt Consolidation,10,4,True,2023-12-10
412235,35,Female,131012,Personal,337594,0.14,52,14.000000000000002,682,Self-employed,Married,Debt Consolidation,2,8,True,2020-07-21
21365,56,Male,125553,Personal,171314,0.14,52,14.000000000000002,762,Self-employed,Divorced,Loan Restructuring,12,7,False,2021-11-29
932922,49,Male,32113,Business,462635,0.18,38,18.0,750,Employed,Single,Loan Restructuring,7,11,True,2023-03-21
18130,43,Female,94711,Home,194843,0.12,54,12.0,335,Employed,Single,Debt Consolidation,4,8,False,2019-01-26
700111,63,Male,189781,Student,461276,0.09,15,9.0,644,Self-employed,Married,Debt Consolidation,8,8,True,2020-08-12
169567,30,Female,24870,Home,365654,0.15,48,15.0,540,Unemployed,Single,Debt Consolidation,11,7,False,2021-10-10
747345,60,Female,92064,Business,150053,0.06,49,6.0,533,Self-employed,Married,Refinancing,8,2,False,2020-07-05
718557,31,Female,149466,Personal,464023,0.06,49,6.0,689,Employed,Divorced,Refinancing,1,11,True,2022-07-10
781071,27,Female,175282,Auto,187713,0.2,60,20.0,747,Employed,Married,Loan Restructuring,4,8,True,2019-02-22
247841,63,Male,113696,Business,121354,0.09,27,9.0,564,Employed,Married,Debt Consolidation,11,5,True,2020-09-12
625379,35,Female,90908,Auto,185118,0.14,25,14.000000000000002,847,Unemployed,Divorced,Payment Reminder,12,5,False,2019-10-15
939969,59,Male,130875,Home,338199,0.06,48,6.0,352,Self-employed,Single,Debt Consolidation,11,4,True,2018-11-12
57996,37,Male,99204,Home,101643,0.11,45,11.0,512,Unemployed,Divorced,Forbearance,6,7,False,2019-01-26
906054,22,Male,70556,Personal,348335,0.05,22,5.0,839,Unemployed,Married,Debt Consolidation,12,3,True,2018-02-14
177155,48,Female,163509,Student,11116,0.09,20,9.0,654,Employed,Single,Loan Restructuring,2,3,False,2020-06-15
885731,22,Female,48921,Home,147387,0.05,38,5.0,474,Unemployed,Divorced,Forbearance,5,1,False,2020-06-23
632502,51,Male,134470,Personal,22823,0.05,45,5.0,581,Unemployed,Single,Payment Reminder,5,10,True,2022-06-22
447891,26,Male,67706,Auto,193835,0.05,44,5.0,782,Self-employed,Single,Refinancing,1,3,False,2021-12-24
367140,62,Female,191778,Personal,254104,0.1,49,10.0,493,Employed,Single,Payment Reminder,10,6,False,2021-10-10
474534,61,Male,46337,Business,409924,0.14,26,14.000000000000002,733,Self-employed,Single,Payment Reminder,1,2,False,2019-01-30
412275,33,Male,158872,Business,176826,0.05,21,5.0,566,Unemployed,Married,Forbearance,2,11,True,2022-01-28
959456,23,Male,79316,Home,150719,0.15,58,15.0,578,Self-employed,Married,Loan Restructuring,4,3,True,2022-05-11
143925,40,Female,30895,Student,13866,0.16,52,16.0,693,Unemployed,Married,Forbearance,8,4,False,2020-04-18
542219,33,Female,165972,Home,347545,0.12,17,12.0,574,Unemployed,Single,Deferment,6,4,False,2020-08-09
527088,36,Male,68963,Auto,170531,0.19,19,19.0,724,Self-employed,Divorced,Refinancing,3,3,True,2022-04-23
973573,60,Male,181306,Business,138359,0.17,36,17.0,639,Unemployed,Single,Debt Consolidation,8,7,False,2023-01-19
629471,41,Male,55964,Business,329789,0.12,57,12.0,621,Employed,Married,Loan Restructuring,5,4,False,2022-12-28
753789,28,Male,41707,Home,448191,0.16,41,16.0,458,Unemployed,Single,Payment Reminder,10,9,False,2022-11-07
861099,23,Female,172433,Auto,234502,0.09,33,9.0,323,Unemployed,Divorced,Deferment,11,3,False,2023-07-14
309195,50,Male,80649,Personal,385902,0.12,53,12.0,591,Self-employed,Divorced,Payment Reminder,9,2,True,2023-10-30
409025,22,Male,181658,Auto,439693,0.11,45,11.0,414,Employed,Married,Loan Restructuring,4,11,False,2022-03-02
204070,48,Male,66251,Student,78678,0.12,37,12.0,434,Employed,Single,Payment Reminder,12,3,False,2023-02-05
7166,52,Female,118703,Auto,414385,0.11,40,11.0,716,Self-employed,Married,Loan Restructuring,0,0,True,2023-01-28
564405,65,Female,116008,Student,486041,0.13,12,13.0,826,Employed,Married,Debt Consolidation,1,8,True,2023-01-27
230271,54,Male,132798,Auto,299977,0.08,33,8.0,670,Self-employed,Divorced,Payment Reminder,2,8,False,2019-11-11
935374,29,Male,137672,Personal,227095,0.11,34,11.0,412,Employed,Married,Deferment,10,1,False,2018-07-25
860281,57,Female,49153,Personal,315603,0.15,23,15.0,763,Self-employed,Single,Forbearance,0,0,False,2020-09-15
322498,54,Male,136464,Auto,59010,0.14,51,14.000000000000002,518,Unemployed,Married,Deferment,12,8,False,2019-12-24
887530,50,Male,131551,Personal,453580,0.05,35,5.0,576,Self-employed,Divorced,Debt Consolidation,6,7,False,2021-08-18
507096,48,Female,43115,Business,178499,0.15,43,15.0,467,Self-employed,Divorced,Payment Reminder,5,7,True,2023-03-20
512292,41,Female,63086,Home,348665,0.11,50,11.0,526,Employed,Divorced,Deferment,12,11,False,2018-08-30
921556,52,Male,107343,Student,178083,0.2,13,20.0,838,Unemployed,Single,Loan Restructuring,8,10,True,2022-02-10
290693,34,Male,54879,Personal,69935,0.15,47,15.0,606,Employed,Single,Loan Restructuring,7,3,False,2023-11-25
979703,59,Male,41134,Home,25208,0.19,37,19.0,718,Unemployed,Married,Payment Reminder,9,9,True,2019-06-29
251619,33,Male,91469,Auto,480670,0.07,42,7.000000000000001,366,Self-employed,Single,Loan Restructuring,8,8,True,2023-07-19
104221,38,Male,81086,Student,94193,0.05,46,5.0,301,Employed,Married,Deferment,8,5,True,2020-08-14
483963,32,Male,146692,Auto,488921,0.12,34,12.0,849,Self-employed,Divorced,Payment Reminder,7,7,True,2018-06-08
694551,22,Female,134363,Auto,149667,0.07,43,7.000000000000001,406,Unemployed,Divorced,Payment Reminder,2,9,False,2021-08-09
722684,54,Male,28277,Business,278413,0.17,26,17.0,597,Unemployed,Single,Loan Restructuring,2,10,True,2020-09-24
52970,44,Female,78630,Student,10540,0.06,53,6.0,326,Employed,Married,Loan Restructuring,11,11,False,2019-12-20
395518,45,Male,168004,Personal,175818,0.08,32,8.0,627,Employed,Divorced,Refinancing,8,5,True,2020-03-15
563540,50,Female,63080,Auto,149160,0.1,12,10.0,631,Self-employed,Married,Loan Restructuring,12,5,False,2020-09-15
506450,56,Female,160373,Personal,459595,0.14,59,14.000000000000002,518,Unemployed,Single,Refinancing,4,11,False,2020-09-14
599913,62,Male,102663,Auto,223011,0.15,23,15.0,476,Self-employed,Single,Debt Consolidation,12,2,True,2018-04-20
531364,60,Female,44310,Business,362871,0.1,15,10.0,697,Unemployed,Divorced,Payment Reminder,4,10,True,2020-08-17
625975,57,Female,48749,Business,103057,0.12,55,12.0,331,Self-employed,Single,Debt Consolidation,6,5,False,2021-09-06
102493,22,Male,109765,Auto,479722,0.18,15,18.0,484,Employed,Divorced,Loan Restructuring,6,12,False,2019-01-31
4612,43,Male,164240,Business,367602,0.11,50,11.0,626,Self-employed,Divorced,Deferment,10,11,True,2023-05-07
884303,30,Female,186248,Business,147033,0.05,32,5.0,695,Employed,Single,Forbearance,0,0,True,2021-02-09
184598,61,Female,62987,Business,409871,0.18,60,18.0,638,Employed,Single,Debt Consolidation,11,1,True,2020-03-08
662192,23,Female,102836,Student,61395,0.12,21,12.0,842,Self-employed,Married,Deferment,0,0,False,2021-01-28
522838,38,Female,185317,Personal,319535,0.14,30,14.000000000000002,337,Unemployed,Single,Refinancing,4,8,False,2018-12-24
148532,25,Male,188400,Personal,33121,0.06,30,6.0,848,Self-employed,Single,Loan Restructuring,6,8,True,2020-09-08
90321,46,Female,69450,Personal,53631,0.15,30,15.0,483,Unemployed,Divorced,Loan Restructuring,7,9,False,2022-07-18
195984,33,Female,132636,Home,253437,0.16,46,16.0,656,Self-employed,Divorced,Deferment,6,6,True,2018-11-30
639991,34,Female,70704,Home,260408,0.11,12,11.0,663,Self-employed,Single,Refinancing,0,0,True,2019-03-23
302442,35,Female,191822,Business,442244,0.12,17,12.0,662,Employed,Married,Payment Reminder,9,11,False,2019-12-10
287514,27,Male,39482,Business,448853,0.05,56,5.0,440,Self-employed,Divorced,Forbearance,12,5,True,2018-10-14
668020,26,Female,181716,Personal,258908,0.11,22,11.0,677,Employed,Single,Payment Reminder,8,8,False,2018-07-12
949699,35,Female,39440,Personal,119336,0.07,14,7.000000000000001,742,Employed,Single,Deferment,7,3,False,2024-01-29
963393,21,Female,84047,Personal,253529,0.1,49,10.0,640,Employed,Married,Loan Restructuring,5,6,True,2018-01-24
701544,61,Female,181596,Personal,144453,0.08,37,8.0,784,Self-employed,Married,Payment Reminder,0,0,True,2020-05-15
849871,24,Female,189382,Home,76649,0.1,13,10.0,724,Employed,Single,Loan Restructuring,8,9,False,2024-02-02
165031,65,Female,126587,Student,361804,0.05,41,5.0,335,Employed,Married,Forbearance,3,11,False,2023-09-30
756242,32,Male,102386,Home,298515,0.08,32,8.0,548,Employed,Married,Refinancing,12,3,False,2020-08-13
870483,30,Male,126726,Home,97193,0.07,57,7.000000000000001,315,Employed,Divorced,Loan Restructuring,2,10,False,2018-04-28
225190,29,Female,94651,Business,179593,0.06,43,6.0,671,Unemployed,Single,Debt Consolidation,9,8,True,2022-06-11
287992,37,Female,36068,Personal,73157,0.11,51,11.0,395,Self-employed,Single,Forbearance,9,11,True,2023-03-27
620805,47,Female,159862,Personal,212139,0.09,57,9.0,451,Employed,Divorced,Refinancing,2,5,True,2023-08-27
164816,56,Female,59474,Business,283408,0.14,57,14.000000000000002,417,Employed,Married,Payment Reminder,12,3,False,2021-07-09
896134,37,Female,84701,Auto,428074,0.16,19,16.0,372,Unemployed,Single,Debt Consolidation,1,9,True,2022-08-01
740537,47,Male,106174,Personal,477856,0.17,49,17.0,718,Employed,Divorced,Payment Reminder,5,7,True,2022-02-11
139460,21,Male,51014,Auto,459220,0.14,25,14.000000000000002,413,Unemployed,Single,Deferment,5,10,False,2020-12-15
877616,51,Male,88202,Auto,116488,0.2,31,20.0,404,Self-employed,Single,Refinancing,5,11,False,2023-11-29
830230,23,Male,147197,Home,358080,0.1,36,10.0,532,Employed,Married,Payment Reminder,5,6,False,2020-12-01
274085,47,Female,72534,Personal,383547,0.18,40,18.0,326,Employed,Single,Payment Reminder,10,7,True,2022-05-28
351373,24,Female,100728,Business,200643,0.17,27,17.0,758,Self-employed,Single,Forbearance,1,5,False,2020-07-28
787059,41,Male,146957,Auto,198505,0.13,24,13.0,502,Unemployed,Married,Deferment,11,5,False,2022-06-05
159875,39,Female,55544,Auto,222481,0.16,25,16.0,812,Self-employed,Single,Debt Consolidation,7,6,True,2020-07-21
263871,47,Male,158086,Home,461567,0.12,41,12.0,384,Self-employed,Married,Loan Restructuring,6,1,False,2023-03-01
72822,21,Female,23754,Home,443767,0.15,52,15.0,444,Self-employed,Single,Loan Restructuring,11,7,True,2021-05-19
718629,62,Male,106034,Home,442328,0.05,13,5.0,703,Employed,Single,Refinancing,6,9,True,2019-10-08
673367,44,Male,151049,Personal,349421,0.18,42,18.0,333,Self-employed,Single,Payment Reminder,0,0,True,2024-01-26
396823,31,Male,190092,Business,257743,0.1,55,10.0,324,Unemployed,Divorced,Refinancing,8,5,False,2018-03-07
98156,34,Female,49722,Auto,210525,0.06,18,6.0,585,Employed,Single,Payment Reminder,7,4,True,2022-05-17
787104,39,Male,103285,Personal,418993,0.07,56,7.000000000000001,634,Self-employed,Single,Deferment,9,8,False,2022-09-08
670232,20,Male,70383,Personal,308886,0.06,39,6.0,524,Employed,Single,Refinancing,4,2,False,2023-05-11
240431,36,Male,103840,Auto,269493,0.08,15,8.0,818,Employed,Divorced,Debt Consolidation,0,0,True,2018-11-15
989398,50,Female,198744,Business,346218,0.1,48,10.0,793,Employed,Single,Refinancing,9,7,False,2020-02-03
706639,37,Male,197619,Auto,361268,0.14,50,14.000000000000002,572,Unemployed,Married,Refinancing,3,1,True,2019-06-07
725998,24,Female,81949,Auto,215503,0.2,39,20.0,319,Employed,Single,Refinancing,12,3,False,2023-04-09
457035,32,Male,53828,Auto,255322,0.11,22,11.0,717,Unemployed,Divorced,Payment Reminder,5,7,False,2023-12-19
351230,43,Female,126798,Personal,488450,0.16,52,16.0,312,Unemployed,Married,Deferment,6,8,True,2022-11-09
149468,56,Male,39466,Student,475500,0.19,14,19.0,762,Unemployed,Married,Payment Reminder,7,4,True,2023-08-13
847984,44,Female,147911,Home,412321,0.19,13,19.0,395,Self-employed,Divorced,Debt Consolidation,1,5,False,2023-03-30
32961,46,Female,63782,Personal,135041,0.1,35,10.0,439,Employed,Divorced,Refinancing,9,11,True,2019-01-17
230656,26,Female,184774,Home,82433,0.12,13,12.0,550,Self-employed,Married,Payment Reminder,8,1,True,2022-03-15
793405,50,Female,93533,Business,74915,0.15,46,15.0,705,Employed,Married,Deferment,2,6,True,2024-01-16
974213,44,Female,155136,Personal,175282,0.05,14,5.0,770,Self-employed,Married,Loan Restructuring,5,8,True,2024-01-27
542234,22,Male,20242,Home,180834,0.14,33,14.000000000000002,829,Self-employed,Married,Debt Consolidation,11,8,True,2020-09-07
928658,37,Male,140358,Auto,215403,0.05,39,5.0,558,Self-employed,Divorced,Loan Restructuring,10,6,False,2022-12-04
74461,18,Male,123117,Home,356239,0.07,27,7.000000000000001,570,Self-employed,Married,Payment Reminder,5,7,False,2020-07-30
350452,40,Female,145488,Auto,223631,0.19,46,19.0,849,Unemployed,Divorced,Payment Reminder,12,5,True,2023-02-07
928253,32,Female,199589,Personal,483065,0.16,12,16.0,342,Self-employed,Divorced,Deferment,10,4,True,2018-01-02
577576,31,Male,75375,Auto,427742,0.16,59,16.0,842,Self-employed,Divorced,Forbearance,1,11,True,2019-10-25
469533,39,Male,190670,Auto,78595,0.12,27,12.0,717,Employed,Married,Debt Consolidation,0,0,True,2018-01-27
596130,56,Male,62996,Personal,404544,0.14,15,14.000000000000002,596,Unemployed,Divorced,Loan Restructuring,6,2,True,2023-08-28
794560,39,Female,54463,Business,113179,0.05,12,5.0,750,Unemployed,Married,Deferment,0,0,False,2023-02-16
497123,40,Male,101464,Auto,486239,0.2,23,20.0,660,Self-employed,Single,Forbearance,0,0,True,2022-11-26
243467,20,Male,127952,Personal,53848,0.15,49,15.0,507,Unemployed,Married,Debt Consolidation,7,4,False,2023-08-02
730128,55,Male,106008,Student,294252,0.09,32,9.0,725,Unemployed,Married,Deferment,9,7,False,2021-10-03
119437,52,Male,72317,Business,226937,0.09,26,9.0,775,Self-employed,Divorced,Refinancing,10,8,False,2018-01-13
196763,56,Male,135283,Student,389888,0.14,39,14.000000000000002,697,Self-employed,Divorced,Loan Restructuring,6,8,False,2021-11-29
818936,27,Female,144963,Business,122443,0.13,18,13.0,662,Self-employed,Divorced,Payment Reminder,4,8,False,2021-09-02
137309,36,Female,49697,Auto,210190,0.13,49,13.0,531,Self-employed,Divorced,Deferment,2,9,True,2021-11-08
319321,60,Male,111019,Business,388233,0.14,22,14.000000000000002,716,Unemployed,Divorced,Refinancing,1,12,True,2022-07-15
343914,20,Female,137086,Auto,20354,0.19,44,19.0,387,Self-employed,Married,Payment Reminder,3,2,True,2021-02-23
559079,63,Female,141138,Home,103148,0.14,38,14.000000000000002,545,Employed,Married,Deferment,9,5,False,2023-02-04
980452,32,Male,176412,Student,157040,0.1,33,10.0,727,Unemployed,Divorced,Forbearance,3,10,False,2021-05-20
933721,48,Female,194818,Home,367393,0.1,48,10.0,718,Unemployed,Single,Loan Restructuring,8,3,False,2024-01-30
246686,58,Male,107979,Student,329099,0.06,45,6.0,378,Employed,Divorced,Refinancing,6,7,True,2023-09-07
285534,39,Female,199941,Auto,110257,0.05,41,5.0,618,Unemployed,Single,Forbearance,1,11,True,2018-01-07
379030,35,Male,121544,Auto,241124,0.15,12,15.0,630,Employed,Divorced,Payment Reminder,9,9,True,2021-04-14
868229,56,Male,56634,Home,158536,0.12,25,12.0,372,Unemployed,Single,Debt Consolidation,9,4,False,2024-01-29
665728,31,Female,35199,Personal,457707,0.07,44,7.000000000000001,511,Unemployed,Married,Debt Consolidation,1,5,True,2021-11-01
302708,36,Male,21952,Personal,206189,0.17,19,17.0,785,Unemployed,Divorced,Loan Restructuring,11,10,True,2023-10-25
936130,52,Female,37631,Home,276973,0.2,28,20.0,548,Unemployed,Married,Refinancing,6,2,False,2020-12-13
87125,56,Female,95098,Home,207361,0.05,30,5.0,485,Self-employed,Divorced,Refinancing,7,1,True,2019-08-10
979373,40,Male,126137,Student,17049,0.19,16,19.0,476,Employed,Married,Refinancing,5,1,False,2023-11-02
51598,41,Male,106588,Auto,319534,0.15,25,15.0,329,Employed,Married,Payment Reminder,10,11,True,2022-07-02
273965,24,Female,108237,Auto,390265,0.13,57,13.0,824,Unemployed,Married,Payment Reminder,12,5,False,2019-01-19
754221,24,Male,42753,Student,154369,0.07,58,7.000000000000001,407,Employed,Married,Loan Restructuring,3,3,False,2018-08-06
785473,36,Female,193728,Home,302719,0.12,60,12.0,655,Self-employed,Single,Deferment,9,12,True,2020-10-01
828491,63,Male,185123,Student,95342,0.12,46,12.0,513,Unemployed,Divorced,Loan Restructuring,6,9,True,2018-03-10
378967,47,Male,141697,Student,115218,0.09,15,9.0,337,Employed,Divorced,Loan Restructuring,0,0,True,2023-08-17
489988,29,Male,170974,Home,89809,0.05,29,5.0,424,Employed,Married,Forbearance,6,5,True,2023-08-08
255750,49,Male,53425,Business,438933,0.2,31,20.0,758,Employed,Single,Deferment,3,12,False,2021-12-25
839553,47,Male,36789,Auto,180693,0.12,58,12.0,334,Unemployed,Married,Payment Reminder,1,2,True,2018-06-24
108417,19,Female,91393,Personal,51704,0.05,24,5.0,823,Employed,Divorced,Loan Restructuring,2,5,True,2020-08-11
22440,35,Male,161243,Home,31488,0.08,57,8.0,520,Self-employed,Married,Forbearance,4,7,False,2023-09-18
586092,45,Male,152959,Auto,415009,0.09,34,9.0,729,Self-employed,Single,Debt Consolidation,10,11,False,2023-11-14
687,42,Female,47335,Personal,101922,0.06,40,6.0,845,Self-employed,Single,Payment Reminder,2,12,False,2018-09-10
97456,60,Female,39973,Home,64173,0.09,44,9.0,343,Employed,Single,Refinancing,6,12,False,2020-06-03
2829,60,Female,150433,Personal,193396,0.07,58,7.000000000000001,319,Self-employed,Single,Deferment,5,6,True,2019-12-29
294984,65,Male,185730,Business,113972,0.13,39,13.0,466,Self-employed,Married,Loan Restructuring,8,7,True,2024-02-01
420765,52,Male,77762,Auto,378975,0.1,13,10.0,664,Self-employed,Married,Payment Reminder,0,0,False,2022-07-06
737755,34,Male,184996,Personal,466591,0.05,51,5.0,740,Employed,Married,Debt Consolidation,0,0,False,2020-05-16
452631,59,Female,34714,Personal,433242,0.2,59,20.0,593,Self-employed,Single,Debt Consolidation,5,8,False,2022-11-28
475794,24,Male,26372,Personal,137919,0.12,40,12.0,465,Employed,Divorced,Refinancing,2,4,False,2019-04-08
839591,40,Female,169727,Auto,35811,0.2,18,20.0,507,Unemployed,Single,Refinancing,0,0,False,2022-08-12
479423,23,Male,72436,Auto,160934,0.05,53,5.0,570,Unemployed,Single,Refinancing,8,6,True,2018-06-08
293690,35,Male,91403,Home,258249,0.14,53,14.000000000000002,548,Employed,Divorced,Debt Consolidation,7,2,True,2022-02-13
162208,32,Female,187675,Home,422575,0.19,40,19.0,739,Self-employed,Married,Payment Reminder,12,10,True,2022-12-26
464079,34,Male,191326,Auto,166203,0.07,21,7.000000000000001,576,Employed,Married,Refinancing,1,5,False,2020-06-27
696550,47,Male,95335,Auto,228316,0.16,52,16.0,320,Employed,Divorced,Loan Restructuring,4,10,True,2022-06-14
249654,39,Male,128407,Personal,316591,0.09,13,9.0,578,Unemployed,Single,Refinancing,1,4,False,2023-08-29
658634,62,Female,69673,Personal,288036,0.09,15,9.0,562,Unemployed,Married,Refinancing,11,3,True,2023-05-09
986630,31,Male,138774,Personal,182094,0.12,39,12.0,331,Unemployed,Divorced,Forbearance,3,2,False,2020-08-12
364729,25,Female,93487,Personal,262051,0.07,40,7.000000000000001,358,Unemployed,Single,Loan Restructuring,12,2,True,2023-01-02
706053,35,Female,106821,Auto,62651,0.16,36,16.0,612,Self-employed,Single,Loan Restructuring,11,8,False,2021-08-31
340102,58,Female,104536,Business,475786,0.13,35,13.0,661,Unemployed,Married,Debt Consolidation,3,2,True,2019-04-04
111813,36,Male,51485,Auto,233221,0.17,15,17.0,841,Unemployed,Single,Debt Consolidation,6,10,False,2018-09-25
400708,59,Male,191779,Business,45631,0.18,37,18.0,788,Employed,Divorced,Loan Restructuring,9,4,True,2023-11-17
531012,38,Female,166924,Home,229818,0.15,28,15.0,405,Employed,Single,Deferment,6,10,True,2021-05-16
37073,56,Female,115318,Personal,171876,0.17,35,17.0,362,Employed,Single,Loan Restructuring,6,12,False,2020-10-10
711290,59,Female,74108,Home,194728,0.07,56,7.000000000000001,401,Unemployed,Single,Payment Reminder,5,4,False,2020-11-01
879798,27,Male,111716,Auto,135779,0.16,32,16.0,707,Unemployed,Single,Forbearance,11,6,False,2023-10-19
381576,36,Male,23505,Student,92357,0.08,27,8.0,345,Self-employed,Married,Deferment,0,0,False,2021-01-24
695988,62,Female,53542,Home,306067,0.2,18,20.0,839,Unemployed,Single,Refinancing,6,5,True,2018-11-25
267357,30,Female,42215,Student,262379,0.15,44,15.0,417,Unemployed,Divorced,Forbearance,8,11,False,2023-03-10
628810,30,Male,176485,Student,465682,0.15,48,15.0,658,Self-employed,Married,Debt Consolidation,0,0,True,2018-08-26
773968,59,Female,117609,Auto,414616,0.15,30,15.0,303,Unemployed,Divorced,Loan Restructuring,11,3,False,2024-02-08
930151,26,Male,147133,Business,118058,0.13,39,13.0,415,Self-employed,Single,Loan Restructuring,12,10,False,2019-01-14
855773,40,Male,20978,Personal,214263,0.14,58,14.000000000000002,798,Unemployed,Married,Debt Consolidation,2,10,False,2019-07-03
421438,56,Male,107087,Auto,61214,0.2,17,20.0,535,Employed,Divorced,Forbearance,10,7,True,2020-08-29
699906,31,Female,82209,Personal,120925,0.18,46,18.0,786,Employed,Divorced,Debt Consolidation,2,7,True,2023-02-23
232684,38,Female,131434,Personal,387211,0.18,29,18.0,390,Self-employed,Single,Payment Reminder,8,9,True,2020-09-02
595984,46,Female,170982,Personal,116834,0.2,45,20.0,779,Employed,Divorced,Payment Reminder,10,9,True,2019-04-18
684605,40,Male,125655,Personal,273947,0.11,45,11.0,803,Employed,Divorced,Refinancing,3,6,True,2020-09-12
191607,21,Female,74057,Business,21808,0.2,23,20.0,810,Self-employed,Divorced,Debt Consolidation,7,3,False,2019-06-01
630631,42,Male,121123,Student,240768,0.05,53,5.0,594,Employed,Divorced,Forbearance,11,1,True,2019-09-14
209652,57,Female,95727,Business,13287,0.16,21,16.0,773,Unemployed,Single,Payment Reminder,0,0,True,2022-02-24
113451,52,Female,73534,Home,376697,0.1,53,10.0,683,Employed,Divorced,Refinancing,12,3,False,2020-02-23
764452,55,Female,108408,Home,165097,0.18,17,18.0,438,Employed,Married,Refinancing,4,7,True,2018-08-13
